model,feature,importance,permutation_importance_mean,permutation_importance_std,threshold_tuned_on_val,test_auroc,test_f1,bits_test_auroc,bits_test_f1,weda_test_auroc,weda_test_f1
gradient_boosting,pitch_mean,0.0012838486433607427,6.687520224357701e-05,4.961708553553939e-05,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,acc_mag_range,0.0008807027258041284,6.256067306660284e-05,6.852499266214732e-05,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,roll_min,0.0003627378667684432,6.040340847810466e-05,0.0001656464573008373,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,ax_max,0.00020062933614145136,3.6673498004580193e-05,4.210812489684331e-05,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,gyro_mag_std,0.00013629127767711413,3.451623341613752e-05,2.1999868465502584e-05,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,gy_min,0.0006333259244299549,3.235896882759492e-05,0.00016265546108203702,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,ay_std,0.000593749722788165,2.5887175062067058e-05,3.0201704239033298e-05,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,pitch_std,0.00017946586848766873,1.72581167080299e-05,8.629058354042706e-06,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,pre_impact_energy,0.00014554367642579449,1.7258116707996596e-05,1.614348996557798e-05,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,gx_max,0.0008832971613207819,1.2943587531044632e-05,3.883076259302287e-05,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,gy_range,0.001145480091105101,8.629058354048258e-06,0.00025272241864920323,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,ax_mean,0.000937301728902007,2.1572645885425957e-06,1.1617225341670302e-05,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,roll_std,6.425618231446848e-05,4.4408920985006264e-17,5.438959822042074e-17,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,ax_min,0.00010793833270877216,0.0,0.0,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,gx_std,7.265448620932941e-06,0.0,0.0,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,gx_range,0.00011468657558753783,0.0,0.0,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,gz_mean,8.518264434348387e-05,0.0,0.0,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,gyro_mag_max,2.6297485131498723e-05,0.0,0.0,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,jerk_max,0.0001467966996774547,0.0,0.0,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
gradient_boosting,pitch_max,0.00013880025586163183,0.0,0.0,0.8300000000000001,0.9882429079926653,0.9241379310344827,0.9871527777777778,0.9148936170212766,0.9989677419354839,0.9411764705882353
