run_id,protocol_id,task,feature,importance,rank,method
DIR_LinearSVM_DirectionCore_E1_BITS_TO_BITS,E1_BITS_TO_BITS,direction,gy_median,0.6114670841753617,6.0,abs_linear_coef
DIR_LinearSVM_DirectionCore_E1_BITS_TO_BITS,E1_BITS_TO_BITS,direction,pitch_std,0.5646902939257142,7.0,abs_linear_coef
DIR_LinearSVM_DirectionCore_E1_BITS_TO_BITS,E1_BITS_TO_BITS,direction,gz_median,0.5186648769232529,8.0,abs_linear_coef
DIR_LinearSVM_DirectionCore_E1_BITS_TO_BITS,E1_BITS_TO_BITS,direction,pre_ay_mean,0.5151261622216965,9.0,abs_linear_coef
DIR_LinearSVM_DirectionCore_E1_BITS_TO_BITS,E1_BITS_TO_BITS,direction,az_std,0.5121376081516481,10.0,abs_linear_coef
DIR_LinearSVM_DirectionCore_E1_BITS_TO_BITS,E1_BITS_TO_BITS,direction,gy_std,0.490176621465734,11.0,abs_linear_coef
DIR_LinearSVM_DirectionCore_E1_BITS_TO_BITS,E1_BITS_TO_BITS,direction,ay_min,0.45767722401936245,12.0,abs_linear_coef
DIR_LinearSVM_DirectionCore_E1_BITS_TO_BITS,E1_BITS_TO_BITS,direction,ax_min,0.4453505553046699,13.0,abs_linear_coef
DIR_LinearSVM_DirectionCore_E1_BITS_TO_BITS,E1_BITS_TO_BITS,direction,tilt_delta_final,0.43943671069110213,14.0,abs_linear_coef
DIR_LinearSVM_DirectionCore_E1_BITS_TO_BITS,E1_BITS_TO_BITS,direction,tilt_delta_max,0.4363158335979908,15.0,abs_linear_coef
DIR_LinearSVM_DirectionCore_E1_BITS_TO_BITS,E1_BITS_TO_BITS,direction,pitch_min,0.4351889931790603,16.0,abs_linear_coef
DIR_LinearSVM_DirectionCore_E1_BITS_TO_BITS,E1_BITS_TO_BITS,direction,pitch_mean,0.4297984223639526,17.0,abs_linear_coef
DIR_LinearSVM_DirectionCore_E1_BITS_TO_BITS,E1_BITS_TO_BITS,direction,gx_median,0.4167739140024009,18.0,abs_linear_coef
DIR_LinearSVM_DirectionCore_E1_BITS_TO_BITS,E1_BITS_TO_BITS,direction,ay_max,0.4047452119493664,19.0,abs_linear_coef
DIR_LinearSVM_DirectionCore_E1_BITS_TO_BITS,E1_BITS_TO_BITS,direction,az_max,0.3878144050387215,20.0,abs_linear_coef
DIR_LinearSVM_DirectionCore_E1_BITS_TO_BITS,E1_BITS_TO_BITS,direction,gx_std,0.37560378249880594,21.0,abs_linear_coef
