pipeline,experiment_id,train_protocol,source,E2E_Direction_Macro_F1,coverage,correct_rate,forward_f1,backward_f1,lateral_f1,direction_n_supervised
LogisticRegression_FallTop8_ImpactEnergy_A5Direction,E1_BITS_TO_BITS,E1_BITS_TO_BITS,fall_reduction_with_a5_direction,0.8042328042328042,0.8333333333333334,0.7777777777777778,0.8888888888888888,0.6666666666666666,0.8571428571428571,36
LogisticRegression_FallTop8_ImpactEnergy_A5Direction,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fall_reduction_with_a5_direction,0.2824074074074074,0.36,0.24,0.625,0.0,0.2222222222222222,25
LogisticRegression_FallTop8_ImpactEnergy_A5Direction,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.6105747126436781,0.6229508196721312,0.5573770491803278,0.88,0.4,0.5517241379310345,61
LogisticRegression_FallTop8_ImpactEnergy_A5Direction,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall_reduction_with_a5_direction,0.3876262626262626,1.0,0.4,0.3333333333333333,0.375,0.45454545454545453,25
LogisticRegression_FallTop8_ImpactEnergy_A5Direction,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall_reduction_with_a5_direction,0.3365079365079365,0.6111111111111112,0.4166666666666667,0.7428571428571429,0.0,0.26666666666666666,36
LogisticRegression_FallTop8_ImpactEnergy_A5Direction,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.5996732026143791,0.6666666666666666,0.6111111111111112,0.8823529411764706,0.25,0.6666666666666666,36
LogisticRegression_FallTop8_ImpactEnergy_A5Direction,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.5795454545454546,0.56,0.48,0.875,0.5,0.36363636363636365,25
GradientBoosting_FallTop8_ImpactEnergy_A5Direction,E1_BITS_TO_BITS,E1_BITS_TO_BITS,fall_reduction_with_a5_direction,0.8042328042328042,0.8333333333333334,0.7777777777777778,0.8888888888888888,0.6666666666666666,0.8571428571428571,36
GradientBoosting_FallTop8_ImpactEnergy_A5Direction,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fall_reduction_with_a5_direction,0.55990675990676,0.8,0.56,0.8181818181818182,0.46153846153846156,0.4,25
GradientBoosting_FallTop8_ImpactEnergy_A5Direction,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.7062937062937064,0.7540983606557377,0.6557377049180327,0.8461538461538461,0.5454545454545454,0.7272727272727273,61
GradientBoosting_FallTop8_ImpactEnergy_A5Direction,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall_reduction_with_a5_direction,0.3630952380952381,0.96,0.36,0.3333333333333333,0.375,0.38095238095238093,25
GradientBoosting_FallTop8_ImpactEnergy_A5Direction,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall_reduction_with_a5_direction,0.3724867724867725,0.6388888888888888,0.3888888888888889,0.6285714285714286,0.2222222222222222,0.26666666666666666,36
GradientBoosting_FallTop8_ImpactEnergy_A5Direction,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.6328282828282829,0.6944444444444444,0.6388888888888888,0.8484848484848485,0.25,0.8,36
GradientBoosting_FallTop8_ImpactEnergy_A5Direction,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.7239251976094082,0.84,0.68,0.8421052631578947,0.7142857142857143,0.6153846153846154,25
HistGradientBoosting_FallTop8_ImpactEnergy_A5Direction,E1_BITS_TO_BITS,E1_BITS_TO_BITS,fall_reduction_with_a5_direction,0.8244348244348244,0.8888888888888888,0.8055555555555556,0.8888888888888888,0.7272727272727273,0.8571428571428571,36
HistGradientBoosting_FallTop8_ImpactEnergy_A5Direction,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fall_reduction_with_a5_direction,0.4384465437097016,0.64,0.4,0.631578947368421,0.46153846153846156,0.2222222222222222,25
HistGradientBoosting_FallTop8_ImpactEnergy_A5Direction,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.6830936920222634,0.6885245901639344,0.6065573770491803,0.8163265306122449,0.5454545454545454,0.6875,61
HistGradientBoosting_FallTop8_ImpactEnergy_A5Direction,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall_reduction_with_a5_direction,0.37142857142857144,0.92,0.36,0.3333333333333333,0.4,0.38095238095238093,25
HistGradientBoosting_FallTop8_ImpactEnergy_A5Direction,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall_reduction_with_a5_direction,0.2972222222222222,0.5277777777777778,0.3333333333333333,0.625,0.0,0.26666666666666666,36
HistGradientBoosting_FallTop8_ImpactEnergy_A5Direction,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.6441176470588236,0.7222222222222222,0.6666666666666666,0.8823529411764706,0.25,0.8,36
HistGradientBoosting_FallTop8_ImpactEnergy_A5Direction,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.626984126984127,0.64,0.52,0.6666666666666666,0.7142857142857143,0.5,25
RandomForest_FallTop8_ImpactEnergy_A5Direction,E1_BITS_TO_BITS,E1_BITS_TO_BITS,fall_reduction_with_a5_direction,0.7936507936507936,0.8055555555555556,0.75,0.8571428571428571,0.6666666666666666,0.8571428571428571,36
RandomForest_FallTop8_ImpactEnergy_A5Direction,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fall_reduction_with_a5_direction,0.5038461538461538,0.64,0.48,0.8,0.46153846153846156,0.25,25
RandomForest_FallTop8_ImpactEnergy_A5Direction,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.7187714246537776,0.7704918032786885,0.6721311475409836,0.8461538461538461,0.5454545454545454,0.7647058823529411,61
RandomForest_FallTop8_ImpactEnergy_A5Direction,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall_reduction_with_a5_direction,0.37777777777777777,0.88,0.36,0.3333333333333333,0.4,0.4,25
RandomForest_FallTop8_ImpactEnergy_A5Direction,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall_reduction_with_a5_direction,0.2707070707070707,0.5555555555555556,0.3055555555555556,0.5454545454545454,0.0,0.26666666666666666,36
RandomForest_FallTop8_ImpactEnergy_A5Direction,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.6328282828282829,0.6944444444444444,0.6388888888888888,0.8484848484848485,0.25,0.8,36
RandomForest_FallTop8_ImpactEnergy_A5Direction,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.7568922305764412,0.88,0.72,0.8421052631578947,0.7142857142857143,0.7142857142857143,25
TinyGB10_d2_FallTop8_ImpactEnergy_A5Direction,E1_BITS_TO_BITS,E1_BITS_TO_BITS,fall_reduction_with_a5_direction,0.7380952380952381,0.7777777777777778,0.7222222222222222,0.8571428571428571,0.5,0.8571428571428571,36
TinyGB10_d2_FallTop8_ImpactEnergy_A5Direction,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fall_reduction_with_a5_direction,0.46060606060606063,0.64,0.44,0.8,0.18181818181818182,0.4,25
TinyGB10_d2_FallTop8_ImpactEnergy_A5Direction,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.7072811447811448,0.7704918032786885,0.6721311475409836,0.8888888888888888,0.5454545454545454,0.6875,61
TinyGB10_d2_FallTop8_ImpactEnergy_A5Direction,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall_reduction_with_a5_direction,0.3876262626262626,1.0,0.4,0.3333333333333333,0.375,0.45454545454545453,25
TinyGB10_d2_FallTop8_ImpactEnergy_A5Direction,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall_reduction_with_a5_direction,0.41521521521521526,0.6944444444444444,0.4722222222222222,0.7567567567567568,0.2222222222222222,0.26666666666666666,36
TinyGB10_d2_FallTop8_ImpactEnergy_A5Direction,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.6337092731829573,0.7222222222222222,0.6666666666666666,0.9142857142857143,0.25,0.7368421052631579,36
TinyGB10_d2_FallTop8_ImpactEnergy_A5Direction,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.7239251976094082,0.84,0.68,0.8421052631578947,0.7142857142857143,0.6153846153846154,25
TinyGB20_d2_FallTop8_ImpactEnergy_A5Direction,E1_BITS_TO_BITS,E1_BITS_TO_BITS,fall_reduction_with_a5_direction,0.7486772486772487,0.8055555555555556,0.75,0.8888888888888888,0.5,0.8571428571428571,36
TinyGB20_d2_FallTop8_ImpactEnergy_A5Direction,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fall_reduction_with_a5_direction,0.4013468013468014,0.6,0.4,0.8,0.18181818181818182,0.2222222222222222,25
TinyGB20_d2_FallTop8_ImpactEnergy_A5Direction,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.7002930245854774,0.7540983606557377,0.6557377049180327,0.8679245283018868,0.5454545454545454,0.6875,61
TinyGB20_d2_FallTop8_ImpactEnergy_A5Direction,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall_reduction_with_a5_direction,0.3630952380952381,0.96,0.36,0.3333333333333333,0.375,0.38095238095238093,25
TinyGB20_d2_FallTop8_ImpactEnergy_A5Direction,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall_reduction_with_a5_direction,0.350462962962963,0.5555555555555556,0.3333333333333333,0.5625,0.2222222222222222,0.26666666666666666,36
TinyGB20_d2_FallTop8_ImpactEnergy_A5Direction,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.6230650154798761,0.6944444444444444,0.6388888888888888,0.8823529411764706,0.25,0.7368421052631579,36
TinyGB20_d2_FallTop8_ImpactEnergy_A5Direction,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.7239251976094082,0.84,0.68,0.8421052631578947,0.7142857142857143,0.6153846153846154,25
TinyGB30_d2_FallTop8_ImpactEnergy_A5Direction,E1_BITS_TO_BITS,E1_BITS_TO_BITS,fall_reduction_with_a5_direction,0.7380952380952381,0.7777777777777778,0.7222222222222222,0.8571428571428571,0.5,0.8571428571428571,36
TinyGB30_d2_FallTop8_ImpactEnergy_A5Direction,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fall_reduction_with_a5_direction,0.4887897931376193,0.8,0.52,0.782608695652174,0.46153846153846156,0.2222222222222222,25
TinyGB30_d2_FallTop8_ImpactEnergy_A5Direction,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.6930361305361306,0.7377049180327869,0.639344262295082,0.8461538461538461,0.5454545454545454,0.6875,61
TinyGB30_d2_FallTop8_ImpactEnergy_A5Direction,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall_reduction_with_a5_direction,0.3876262626262626,1.0,0.4,0.3333333333333333,0.375,0.45454545454545453,25
TinyGB30_d2_FallTop8_ImpactEnergy_A5Direction,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall_reduction_with_a5_direction,0.3971971971971972,0.6944444444444444,0.4444444444444444,0.7027027027027027,0.2222222222222222,0.26666666666666666,36
TinyGB30_d2_FallTop8_ImpactEnergy_A5Direction,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.6230650154798761,0.6944444444444444,0.6388888888888888,0.8823529411764706,0.25,0.7368421052631579,36
TinyGB30_d2_FallTop8_ImpactEnergy_A5Direction,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.7024827024827025,0.8,0.64,0.7777777777777778,0.7142857142857143,0.6153846153846154,25
TinyGB10_d3_FallTop8_ImpactEnergy_A5Direction,E1_BITS_TO_BITS,E1_BITS_TO_BITS,fall_reduction_with_a5_direction,0.7486772486772487,0.8055555555555556,0.75,0.8888888888888888,0.5,0.8571428571428571,36
TinyGB10_d3_FallTop8_ImpactEnergy_A5Direction,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fall_reduction_with_a5_direction,0.4013468013468014,0.6,0.4,0.8,0.18181818181818182,0.2222222222222222,25
TinyGB10_d3_FallTop8_ImpactEnergy_A5Direction,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.6432874682703097,0.6229508196721312,0.5573770491803278,0.8085106382978723,0.47619047619047616,0.6451612903225806,61
TinyGB10_d3_FallTop8_ImpactEnergy_A5Direction,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall_reduction_with_a5_direction,0.3630952380952381,0.96,0.36,0.3333333333333333,0.375,0.38095238095238093,25
TinyGB10_d3_FallTop8_ImpactEnergy_A5Direction,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall_reduction_with_a5_direction,0.22905982905982905,0.3888888888888889,0.25,0.5333333333333333,0.0,0.15384615384615385,36
TinyGB10_d3_FallTop8_ImpactEnergy_A5Direction,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.5883838383838383,0.6388888888888888,0.5833333333333334,0.8484848484848485,0.25,0.6666666666666666,36
TinyGB10_d3_FallTop8_ImpactEnergy_A5Direction,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.6483516483516484,0.6,0.52,0.7142857142857143,0.6153846153846154,0.6153846153846154,25
TinyGB20_d3_FallTop8_ImpactEnergy_A5Direction,E1_BITS_TO_BITS,E1_BITS_TO_BITS,fall_reduction_with_a5_direction,0.8042328042328042,0.8333333333333334,0.7777777777777778,0.8888888888888888,0.6666666666666666,0.8571428571428571,36
TinyGB20_d3_FallTop8_ImpactEnergy_A5Direction,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fall_reduction_with_a5_direction,0.4945868945868946,0.68,0.48,0.8,0.46153846153846156,0.2222222222222222,25
TinyGB20_d3_FallTop8_ImpactEnergy_A5Direction,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.6930361305361306,0.7377049180327869,0.639344262295082,0.8461538461538461,0.5454545454545454,0.6875,61
TinyGB20_d3_FallTop8_ImpactEnergy_A5Direction,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall_reduction_with_a5_direction,0.3630952380952381,0.96,0.36,0.3333333333333333,0.375,0.38095238095238093,25
TinyGB20_d3_FallTop8_ImpactEnergy_A5Direction,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall_reduction_with_a5_direction,0.38518518518518513,0.6666666666666666,0.4166666666666667,0.6666666666666666,0.2222222222222222,0.26666666666666666,36
TinyGB20_d3_FallTop8_ImpactEnergy_A5Direction,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.6230650154798761,0.6944444444444444,0.6388888888888888,0.8823529411764706,0.25,0.7368421052631579,36
TinyGB20_d3_FallTop8_ImpactEnergy_A5Direction,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.7024827024827025,0.8,0.64,0.7777777777777778,0.7142857142857143,0.6153846153846154,25
TinyGB30_d3_FallTop8_ImpactEnergy_A5Direction,E1_BITS_TO_BITS,E1_BITS_TO_BITS,fall_reduction_with_a5_direction,0.8042328042328042,0.8333333333333334,0.7777777777777778,0.8888888888888888,0.6666666666666666,0.8571428571428571,36
TinyGB30_d3_FallTop8_ImpactEnergy_A5Direction,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fall_reduction_with_a5_direction,0.55990675990676,0.8,0.56,0.8181818181818182,0.46153846153846156,0.4,25
TinyGB30_d3_FallTop8_ImpactEnergy_A5Direction,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.7447811447811447,0.819672131147541,0.7213114754098361,0.8888888888888888,0.5454545454545454,0.8,61
TinyGB30_d3_FallTop8_ImpactEnergy_A5Direction,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall_reduction_with_a5_direction,0.3630952380952381,0.96,0.36,0.3333333333333333,0.375,0.38095238095238093,25
TinyGB30_d3_FallTop8_ImpactEnergy_A5Direction,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall_reduction_with_a5_direction,0.3724867724867725,0.6388888888888888,0.3888888888888889,0.6285714285714286,0.2222222222222222,0.26666666666666666,36
TinyGB30_d3_FallTop8_ImpactEnergy_A5Direction,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.6738095238095237,0.7777777777777778,0.7222222222222222,0.9142857142857143,0.25,0.8571428571428571,36
TinyGB30_d3_FallTop8_ImpactEnergy_A5Direction,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.7568922305764412,0.88,0.72,0.8421052631578947,0.7142857142857143,0.7142857142857143,25
LogisticRegression_FallTop10_ImpactGyroPosture_A5Direction,E1_BITS_TO_BITS,E1_BITS_TO_BITS,fall_reduction_with_a5_direction,0.8492063492063492,0.8888888888888888,0.8055555555555556,0.8571428571428571,0.8333333333333334,0.8571428571428571,36
LogisticRegression_FallTop10_ImpactGyroPosture_A5Direction,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fall_reduction_with_a5_direction,0.36997425232719355,0.48,0.32,0.7058823529411765,0.18181818181818182,0.2222222222222222,25
LogisticRegression_FallTop10_ImpactGyroPosture_A5Direction,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.7248576850094876,0.7377049180327869,0.6557377049180327,0.8627450980392157,0.6666666666666666,0.6451612903225806,61
LogisticRegression_FallTop10_ImpactGyroPosture_A5Direction,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall_reduction_with_a5_direction,0.3876262626262626,1.0,0.4,0.3333333333333333,0.375,0.45454545454545453,25
LogisticRegression_FallTop10_ImpactGyroPosture_A5Direction,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall_reduction_with_a5_direction,0.34114114114114114,0.6666666666666666,0.4444444444444444,0.7567567567567568,0.0,0.26666666666666666,36
LogisticRegression_FallTop10_ImpactGyroPosture_A5Direction,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.6230650154798761,0.6944444444444444,0.6388888888888888,0.8823529411764706,0.25,0.7368421052631579,36
LogisticRegression_FallTop10_ImpactGyroPosture_A5Direction,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.7328431372549019,0.8,0.68,0.8235294117647058,0.875,0.5,25
GradientBoosting_FallTop10_ImpactGyroPosture_A5Direction,E1_BITS_TO_BITS,E1_BITS_TO_BITS,fall_reduction_with_a5_direction,0.8744588744588744,0.8611111111111112,0.8055555555555556,0.8571428571428571,0.9090909090909091,0.8571428571428571,36
GradientBoosting_FallTop10_ImpactGyroPosture_A5Direction,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fall_reduction_with_a5_direction,0.5444185444185444,0.76,0.52,0.7272727272727273,0.46153846153846156,0.4444444444444444,25
GradientBoosting_FallTop10_ImpactGyroPosture_A5Direction,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.7213733934919334,0.7704918032786885,0.6721311475409836,0.8679245283018868,0.6086956521739131,0.6875,61
GradientBoosting_FallTop10_ImpactGyroPosture_A5Direction,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall_reduction_with_a5_direction,0.3630952380952381,0.96,0.36,0.3333333333333333,0.375,0.38095238095238093,25
GradientBoosting_FallTop10_ImpactGyroPosture_A5Direction,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall_reduction_with_a5_direction,0.27638888888888885,0.5277777777777778,0.3055555555555556,0.5625,0.0,0.26666666666666666,36
GradientBoosting_FallTop10_ImpactGyroPosture_A5Direction,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.6230650154798761,0.6944444444444444,0.6388888888888888,0.8823529411764706,0.25,0.7368421052631579,36
GradientBoosting_FallTop10_ImpactGyroPosture_A5Direction,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.7524966261808368,0.88,0.72,0.8421052631578947,0.8,0.6153846153846154,25
HistGradientBoosting_FallTop10_ImpactGyroPosture_A5Direction,E1_BITS_TO_BITS,E1_BITS_TO_BITS,fall_reduction_with_a5_direction,0.8492063492063492,0.8888888888888888,0.8055555555555556,0.8571428571428571,0.8333333333333334,0.8571428571428571,36
HistGradientBoosting_FallTop10_ImpactGyroPosture_A5Direction,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fall_reduction_with_a5_direction,0.4484126984126984,0.64,0.44,0.7619047619047619,0.3333333333333333,0.25,25
HistGradientBoosting_FallTop10_ImpactGyroPosture_A5Direction,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.6613656215174242,0.6885245901639344,0.6065573770491803,0.8627450980392157,0.47619047619047616,0.6451612903225806,61
HistGradientBoosting_FallTop10_ImpactGyroPosture_A5Direction,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall_reduction_with_a5_direction,0.3630952380952381,0.96,0.36,0.3333333333333333,0.375,0.38095238095238093,25
HistGradientBoosting_FallTop10_ImpactGyroPosture_A5Direction,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall_reduction_with_a5_direction,0.2617283950617284,0.3888888888888889,0.25,0.5185185185185185,0.0,0.26666666666666666,36
HistGradientBoosting_FallTop10_ImpactGyroPosture_A5Direction,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.6117756512493355,0.6666666666666666,0.6111111111111112,0.8484848484848485,0.25,0.7368421052631579,36
HistGradientBoosting_FallTop10_ImpactGyroPosture_A5Direction,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.6680911680911681,0.72,0.6,0.8888888888888888,0.6153846153846154,0.5,25
RandomForest_FallTop10_ImpactGyroPosture_A5Direction,E1_BITS_TO_BITS,E1_BITS_TO_BITS,fall_reduction_with_a5_direction,0.8632543926661573,0.8333333333333334,0.7777777777777778,0.8235294117647058,0.9090909090909091,0.8571428571428571,36
RandomForest_FallTop10_ImpactGyroPosture_A5Direction,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fall_reduction_with_a5_direction,0.48279352226720645,0.6,0.44,0.7368421052631579,0.46153846153846156,0.25,25
RandomForest_FallTop10_ImpactGyroPosture_A5Direction,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.759175465057818,0.8032786885245902,0.7049180327868853,0.8461538461538461,0.6666666666666666,0.7647058823529411,61
RandomForest_FallTop10_ImpactGyroPosture_A5Direction,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall_reduction_with_a5_direction,0.37142857142857144,0.92,0.36,0.3333333333333333,0.4,0.38095238095238093,25
RandomForest_FallTop10_ImpactGyroPosture_A5Direction,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall_reduction_with_a5_direction,0.22045855379188714,0.3611111111111111,0.2222222222222222,0.5185185185185185,0.0,0.14285714285714285,36
RandomForest_FallTop10_ImpactGyroPosture_A5Direction,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.7494949494949495,0.75,0.6944444444444444,0.8484848484848485,0.6,0.8,36
RandomForest_FallTop10_ImpactGyroPosture_A5Direction,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.7568922305764412,0.88,0.72,0.8421052631578947,0.7142857142857143,0.7142857142857143,25
TinyGB10_d2_FallTop10_ImpactGyroPosture_A5Direction,E1_BITS_TO_BITS,E1_BITS_TO_BITS,fall_reduction_with_a5_direction,0.8380952380952381,0.8333333333333334,0.7777777777777778,0.8571428571428571,0.8,0.8571428571428571,36
TinyGB10_d2_FallTop10_ImpactGyroPosture_A5Direction,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fall_reduction_with_a5_direction,0.5411477411477411,0.76,0.52,0.7619047619047619,0.46153846153846156,0.4,25
TinyGB10_d2_FallTop10_ImpactGyroPosture_A5Direction,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.7002930245854774,0.7540983606557377,0.6557377049180327,0.8679245283018868,0.5454545454545454,0.6875,61
TinyGB10_d2_FallTop10_ImpactGyroPosture_A5Direction,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall_reduction_with_a5_direction,0.3876262626262626,1.0,0.4,0.3333333333333333,0.375,0.45454545454545453,25
TinyGB10_d2_FallTop10_ImpactGyroPosture_A5Direction,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall_reduction_with_a5_direction,0.2972222222222222,0.5277777777777778,0.3333333333333333,0.625,0.0,0.26666666666666666,36
TinyGB10_d2_FallTop10_ImpactGyroPosture_A5Direction,E6_E3_MIXED_TEST_BITS,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.6230650154798761,0.6944444444444444,0.6388888888888888,0.8823529411764706,0.25,0.7368421052631579,36
TinyGB10_d2_FallTop10_ImpactGyroPosture_A5Direction,E7_E3_MIXED_TEST_WEDA,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.7239251976094082,0.84,0.68,0.8421052631578947,0.7142857142857143,0.6153846153846154,25
TinyGB20_d2_FallTop10_ImpactGyroPosture_A5Direction,E1_BITS_TO_BITS,E1_BITS_TO_BITS,fall_reduction_with_a5_direction,0.8380952380952381,0.8333333333333334,0.7777777777777778,0.8571428571428571,0.8,0.8571428571428571,36
TinyGB20_d2_FallTop10_ImpactGyroPosture_A5Direction,E2_WEDA_TO_WEDA,E2_WEDA_TO_WEDA,fall_reduction_with_a5_direction,0.5296037296037296,0.8,0.52,0.7272727272727273,0.46153846153846156,0.4,25
TinyGB20_d2_FallTop10_ImpactGyroPosture_A5Direction,E3_BITS_WEDA_MIXED,E3_BITS_WEDA_MIXED,fall_reduction_with_a5_direction,0.6699481074481074,0.7213114754098361,0.6229508196721312,0.8461538461538461,0.47619047619047616,0.6875,61
TinyGB20_d2_FallTop10_ImpactGyroPosture_A5Direction,E4_BITS_TO_WEDA,E4_BITS_TO_WEDA,fall_reduction_with_a5_direction,0.3876262626262626,1.0,0.4,0.3333333333333333,0.375,0.45454545454545453,25
TinyGB20_d2_FallTop10_ImpactGyroPosture_A5Direction,E5_WEDA_TO_BITS,E5_WEDA_TO_BITS,fall_reduction_with_a5_direction,0.28496732026143795,0.5833333333333334,0.3333333333333333,0.5882352941176471,0.0,0.26666666666666666,36
