class_name,feature,n_target,n_rest,AUROC,abs_auc,cohens_d,ks_statistic,median_target,median_rest
forward,gx_max,247,347,0.4017314401054732,0.5982685598945268,-0.35420457473414646,0.18208122834241444,4.371951,5.1820755
forward,az_range,247,347,0.596716797535848,0.596716797535848,0.4067002998494559,0.14721907850984145,42.507614,37.945297
forward,pre_gx_mean,247,347,0.5960750912972966,0.5960750912972966,0.32071495694925956,0.19526537469810637,0.4810881912708282,0.1531383395195007
forward,tilt_delta_mean,247,347,0.40420492597043484,0.5957950740295652,-0.3498191627001229,0.1590148059130313,-0.054179486,0.07125533
forward,gx_mean,247,347,0.5954100502864343,0.5954100502864343,0.30447740373710086,0.20088905482504754,0.12752424,-0.05004697
forward,integrated_gx,247,347,0.5954100502864343,0.5954100502864343,0.3044774037441032,0.20088905482504754,0.25504848,-0.10009393
forward,pre_pitch_mean,247,347,0.5935666032738686,0.5935666032738686,0.37258511947211304,0.22346544703590054,0.7154616713523865,0.5800057649612427
forward,ax_max,247,347,0.4093210747996126,0.5906789252003875,-0.1948452718690958,0.1751974705106815,12.1,15.973683
forward,acc_mag_min,247,347,0.5904397437842,0.5904397437842,0.30263232801633727,0.17761261944486575,4.295964,3.444536
forward,ay_median,247,347,0.4114270380006767,0.5885729619993233,-0.34003876980813447,0.21660502397647854,-2.920926,-2.1206794
forward,az_final_initial,247,347,0.5825292559707849,0.5825292559707849,0.28853433309523707,0.13824685855627764,1.1061212,-0.8944738
forward,pitch_range,247,347,0.4175174135738371,0.5824825864261629,-0.2220902590343302,0.16293504766127245,2.1153831,2.2939668
forward,gz_std,247,347,0.41787910254465693,0.5821208974553431,-0.3020998847734244,0.15251607182442917,1.5467192,1.7235254
forward,gyro_mag_min,247,347,0.41870748696169596,0.581292513038304,-0.34040989054178455,0.16287671073049503,0.2607454,0.3331864
forward,ay_max,247,347,0.5806974763443745,0.5806974763443745,0.3430029472241684,0.14665904397437843,17.11567,13.55597
