model_name,task,feature,class_name,native_importance,signed_coefficient,permutation_importance_mean,permutation_importance_std
linear_svm,fall_detection,gx_iqr,,0.05938903111855881,0.05938903111855881,0.007750039957424048,0.004830159588534552
linear_svm,fall_detection,peak_signed_gx,,0.011348839125337342,0.011348839125337342,0.0025586353944562655,0.0031336755771213067
linear_svm,fall_detection,integrated_gx,,0.11392650443922776,0.11392650443922776,-0.0041925253475275205,0.0035135662876538375
linear_svm,fall_detection,gy_mean,,0.07786472748530644,-0.07786472748530644,0.018781331101586685,0.010726449456257718
linear_svm,fall_detection,gy_std,,0.18352059518204195,-0.18352059518204195,-0.014564057645531415,0.012829164177539024
linear_svm,fall_detection,gy_min,,0.05932734680992938,0.05932734680992938,-0.010004827065704136,0.00304043048902201
linear_svm,fall_detection,gy_max,,0.008123943628380531,-0.008123943628380531,0.005117270788912531,0.0025586353944562655
linear_svm,fall_detection,gy_range,,0.038498162554821434,-0.038498162554821434,-0.00670428755443786,0.003102616891889423
linear_svm,fall_detection,gy_final_initial,,0.010286717662970526,0.010286717662970526,0.003411513859275006,0.005970149253731317
linear_svm,fall_detection,gy_median,,0.16310303223577383,0.16310303223577383,-0.004087672111550899,0.0034118333394672026
linear_svm,fall_detection,gy_iqr,,0.016965628610220104,0.016965628610220104,0.0,0.0
linear_svm,fall_detection,peak_signed_gy,,0.0036282039743219295,0.0036282039743219295,0.0012793176972281327,0.0025586353944562655
linear_svm,fall_detection,integrated_gy,,0.07786542605509887,-0.07786542605509887,0.01516568338585209,0.008119697839952464
linear_svm,fall_detection,gz_mean,,0.1458732775128057,0.1458732775128057,0.020163152252684967,0.008926351240867226
linear_svm,fall_detection,gz_std,,1.1375905606400345,-1.1375905606400345,0.14634087609032337,0.015984059983975406
linear_svm,fall_detection,gz_min,,0.17453982120216135,-0.17453982120216135,0.014073217155056272,0.009289307847858377
linear_svm,fall_detection,gz_max,,0.030944936210625,-0.030944936210625,-0.010863343468492225,0.005323638027900502
linear_svm,fall_detection,gz_range,,0.08049617871394177,0.08049617871394177,0.009089338370413879,0.010135741244364404
linear_svm,fall_detection,gz_final_initial,,0.0640644962285576,0.0640644962285576,0.00173711275554993,0.0066030217643719795
linear_svm,fall_detection,gz_median,,0.3343103439668077,-0.3343103439668077,0.04320430313046562,0.01941560672135825
linear_svm,fall_detection,gz_iqr,,0.2425454479203626,0.2425454479203626,0.01577889404374817,0.012264743232468315
linear_svm,fall_detection,peak_signed_gz,,0.017153655054563486,0.017153655054563486,-0.007246308141830538,0.0025649530127141774
linear_svm,fall_detection,integrated_gz,,0.14587185366948838,0.14587185366948838,0.024564261063860227,0.005756458984015007
linear_svm,fall_detection,acc_mag_mean,,0.42417313099809195,-0.42417313099809195,-0.017826961770623796,0.006216750315590567
linear_svm,fall_detection,acc_mag_std,,1.1771893042894028,-1.1771893042894028,0.1111189573890146,0.013271939664955091
linear_svm,fall_detection,acc_mag_min,,0.19300792853799792,-0.19300792853799792,0.015051794062201451,0.009489825433935227
linear_svm,fall_detection,acc_mag_max,,0.14669399522528737,0.14669399522528737,0.015717208999651698,0.006621427555931303
linear_svm,fall_detection,acc_mag_p95,,0.8930105220322978,0.8930105220322978,0.31448652626335044,0.03366899924990457
linear_svm,fall_detection,acc_mag_range,,0.16007145018870333,0.16007145018870333,0.014566828520316854,0.01074007613826539
linear_svm,fall_detection,acc_mag_median,,0.09996817265076471,0.09996817265076471,-0.001696280502250702,0.004747781542563719
linear_svm,fall_detection,acc_mag_iqr,,0.04197918555577562,-0.04197918555577562,-0.0004138039958936135,0.0034051962410171386
linear_svm,fall_detection,gyro_mag_mean,,0.39354914864477386,0.39354914864477386,0.05396908714498803,0.015142520632214267
linear_svm,fall_detection,gyro_mag_std,,0.1843978839214204,-0.1843978839214204,-0.022767278974494553,0.013209034720960626
linear_svm,fall_detection,gyro_mag_min,,0.023462779087146154,-0.023462779087146154,-0.006823027718550101,0.00341151385927505
linear_svm,fall_detection,gyro_mag_max,,0.14679807717248433,0.14679807717248433,0.010998668868295192,0.004594085900513802
linear_svm,fall_detection,gyro_mag_p95,,0.20779421821384442,0.20779421821384442,0.021357248204384893,0.013861528703104663
linear_svm,fall_detection,gyro_mag_range,,0.1531035981834865,0.1531035981834865,0.012267838676501875,0.008505454350300739
linear_svm,fall_detection,gyro_mag_median,,0.3240284608779623,0.3240284608779623,0.033127234916689854,0.02015524432522199
linear_svm,fall_detection,gyro_mag_iqr,,0.20763173341829583,0.20763173341829583,0.02382144986796142,0.00809623910261725
linear_svm,fall_detection,jerk_mean,,0.08368368096236324,0.08368368096236324,-0.007243149332701604,0.0085962775597332
linear_svm,fall_detection,jerk_std,,0.02966734999587478,0.02966734999587478,-0.0017057569296375253,0.0034115138592750506
linear_svm,fall_detection,jerk_max,,0.05086416356613364,-0.05086416356613364,-0.0029442888266418164,0.00658968468570064
linear_svm,fall_detection,jerk_p95,,0.008851138013851649,-0.008851138013851649,0.0025586353944562655,0.0031336755771213067
linear_svm,fall_detection,jerk_median,,0.12651235118468937,0.12651235118468937,0.00685537372843874,0.0068546603329710295
linear_svm,fall_detection,jerk_iqr,,0.2286502404407585,0.2286502404407585,0.0244816622158871,0.012669572402756997
linear_svm,fall_detection,roll_mean,,0.487987505920448,-0.487987505920448,0.04991411465989415,0.023368992609790744
linear_svm,fall_detection,roll_std,,0.1736867183872014,-0.1736867183872014,-0.003543820732789893,0.01285519908544574
linear_svm,fall_detection,roll_min,,0.11488735441303291,0.11488735441303291,-0.007000610691571008,0.008699176946930232
linear_svm,fall_detection,roll_max,,0.1666720036227956,0.1666720036227956,0.0070367374134238546,0.009981320564286045
linear_svm,fall_detection,roll_range,,0.0606734870303472,0.0606734870303472,0.004764965330558391,0.008188615942501205
linear_svm,fall_detection,roll_final_initial,,0.002077452772107938,-0.002077452772107938,0.0012793176972281327,0.0025586353944562655
linear_svm,fall_detection,roll_median,,0.2508032560810072,0.2508032560810072,0.005461027120377393,0.012288770535959863
linear_svm,fall_detection,roll_iqr,,0.01969838552994118,-0.01969838552994118,0.0038379530916843986,0.003133675577121307
linear_svm,fall_detection,pitch_mean,,0.2513200748796903,-0.2513200748796903,0.005711601848651315,0.008222296783810925
linear_svm,fall_detection,pitch_std,,0.5239202922411422,0.5239202922411422,0.07311199588423534,0.025245803299654677
